user_id,submission_count,avg_cpu_time,avg_memory,avg_code_size,avg_total_lines,avg_line_spacing,avg_total_comments,avg_if_else_count,avg_total_variables,avg_loop_count,avg_capitalized_variable_names,avg_percentage_for_loops,avg_submission_count_per_problem,accepted_count,runtime_error_count,wrong_answer_count,time_limit_exceeded_count
u299022557,12,100,6871,246,12,0,1,1,2,1,1,75,2,9,1,2,0
u299100939,4,23,9115,120,8,0,0,1,2,1,2,75,2,3,1,0,0
u299116973,3,1409,10593,199,8,0,0,1,2,1,1,67,2,1,0,1,1
u299130815,4,20,5585,107,6,0,0,1,1,0,0,0,1,4,0,0,0
u299172013,58,277,47595,377,17,0,0,2,3,1,1,57,1,42,2,10,4
u299228039,2,22,9108,94,7,0,0,2,2,0,0,0,2,1,0,1,0
u299231628,29,21,5522,222,7,0,0,2,2,1,0,21,2,17,2,9,0
u299251530,7,17,2958,101,7,0,0,0,2,1,0,57,2,4,3,0,0
u299257375,12,13,3719,114,4,0,0,1,1,1,0,21,2,5,4,1,0
u299304304,14,31,5889,186,11,0,0,2,2,1,0,38,1,14,0,0,0
u299311763,28,468,22827,197,14,0,0,2,4,1,2,61,2,13,0,10,5
u299371071,1,17,2940,49,3,0,0,0,1,0,0,0,1,1,0,0,0
u299581916,5,1666,28572,197,11,0,0,0,4,2,0,100,2,2,0,0,3
u299599133,73,317,18560,225,10,0,0,1,2,1,1,52,2,29,2,39,3
u299645128,19,285,14558,202,11,0,0,2,3,1,2,53,2,13,0,4,2
u299688747,3,23,9067,181,9,0,0,1,1,1,0,100,3,2,0,1,0
u299702524,4,34,11478,240,18,0,1,3,4,1,0,100,1,3,0,1,0
u299730702,52,163,5250,152,10,0,0,1,2,1,1,50,1,42,4,5,1
u299731229,3,187,5813,46,2,0,0,0,0,0,0,0,1,3,0,0,0
u299737919,2,66,61794,160,10,0,0,1,1,1,0,50,1,2,0,0,0
u299791633,71,269,21389,354,17,0,1,2,4,2,0,38,2,35,6,28,2
u299798926,131,2161,6108,334,15,0,0,2,3,2,0,57,3,52,22,42,9
u299801457,36,228,17253,227,13,0,0,1,3,1,0,52,2,15,5,13,3
u299840026,68,375,35985,387,21,0,0,3,3,1,0,56,2,35,5,21,7
u299842632,13,17,2940,141,7,0,0,1,3,1,2,54,3,2,3,8,0
u299843956,3,2109,14703,561,28,0,0,4,5,4,1,50,3,0,0,3,0
u299856014,4,580,86247,254,12,0,0,1,3,1,0,62,1,3,0,1,0
u299869545,124,450,32266,369,20,0,0,2,4,2,0,59,1,94,4,19,7
u299873302,1,17,2940,81,7,0,0,1,2,0,0,0,1,1,0,0,0
u299931928,10,1462,6365,933,46,0,6,4,6,3,2,79,1,10,0,0,0
u299970464,1,23,9424,41,4,2,0,0,1,0,1,0,1,1,0,0,0
u299993052,5,937,9210,99,9,0,0,1,1,0,0,0,2,3,0,0,2
u300018211,2,17,2940,61,4,0,0,0,2,0,0,0,2,1,0,1,0
u300084823,8,20,5701,140,11,0,0,1,4,0,0,6,1,8,0,0,0
u300092270,1,17,2940,77,5,0,0,1,1,0,0,0,1,1,0,0,0
u300095814,7,3250,7712,350,17,0,0,2,5,1,1,93,2,3,3,1,0
u300109915,23,201,4334,147,9,0,0,1,3,1,0,65,1,15,3,3,2
u300114786,2,355,28684,1540,62,0,4,3,6,2,0,100,2,1,1,0,0
u300141290,5,33,9121,229,15,0,2,2,4,1,1,40,1,3,0,2,0
u300196536,6,1047,13990,712,25,0,1,2,5,2,0,47,1,6,0,0,0
u300269535,38,356,18685,253,13,0,0,2,3,1,0,49,2,24,2,10,2
u300297722,2,47,10970,165,12,0,0,1,5,1,2,100,2,1,0,1,0
u300302243,14,20489,17140,502,19,0,0,2,5,3,0,49,5,2,2,1,9
u300329459,1,40,5628,385,20,0,0,2,5,2,0,50,1,1,0,0,0
u300340604,5,107,11907,184,9,0,0,1,3,1,0,60,2,2,0,3,0
u300352570,3,17,2940,110,7,0,0,0,2,1,0,0,2,2,0,1,0
u300457253,6,22,5876,182,13,0,0,2,2,0,0,0,1,5,0,1,0
u300461856,2,20,5586,60,4,0,0,0,2,0,0,0,1,2,0,0,0
u300465687,2,18,5972,63,5,0,0,1,1,0,0,0,1,2,0,0,0
u300527426,34,532,29024,342,19,0,0,3,5,1,1,71,2,13,6,13,2
u300538442,8,342,12028,206,10,0,0,1,4,2,2,88,1,6,1,1,0
u300579805,115,488,42873,299,17,0,0,2,3,1,1,66,2,66,6,34,9
u300637346,51,17,2980,143,7,0,0,1,1,0,0,25,2,30,8,13,0
u300641790,9,11,4328,80,5,0,0,0,2,0,1,0,2,4,4,1,0
u300645821,62,3413,13803,638,31,0,1,4,7,3,1,67,3,41,6,10,5
u300651214,6,28,8978,56,3,0,0,0,1,0,0,0,2,3,0,3,0
u300778480,4,17,2971,121,7,0,0,0,2,0,1,25,1,4,0,0,0
u300828133,3,18,3065,116,6,0,0,1,1,0,0,0,1,3,0,0,0
u300835308,1,22,9068,186,12,0,0,1,5,0,2,0,1,1,0,0,0
u300946041,72,575,5465,394,21,0,1,2,3,1,0,56,4,16,24,26,1
u300968187,39,188,4229,206,9,0,0,1,2,1,0,49,2,24,3,10,2
u301030835,50,142,6103,258,14,0,0,1,3,1,1,51,1,47,1,2,0
u301043830,23,483,7339,242,11,0,0,1,3,1,1,37,2,7,7,6,3
u301059551,13,293,48270,322,20,0,1,2,3,1,1,46,1,10,1,2,0
u301073610,7,2019,53177,595,35,0,0,6,7,2,1,100,4,1,0,2,4
u301115891,1,29,9028,102,9,1,0,1,2,1,0,100,1,1,0,0,0
u301195216,26,20,4264,135,8,0,0,1,2,1,2,50,1,24,0,2,0
u301251886,2,17,2940,93,6,0,0,1,0,0,0,0,1,2,0,0,0
u301257907,14,279,35885,228,14,0,0,2,3,2,0,100,5,2,2,9,1
u301272559,34,912,21170,256,14,0,0,2,3,2,2,71,2,16,2,7,9
u301298600,15,148,63012,574,23,0,3,2,6,1,0,56,1,12,0,3,0
u301302814,74,69,7471,202,11,0,1,1,2,1,1,47,1,65,3,5,1
u301317743,14,335,12645,390,20,0,0,4,6,2,3,71,3,3,2,7,2
u301319173,40,196,22127,720,36,0,0,9,7,2,2,52,2,17,11,12,0
u301331835,2,18,3128,132,8,0,0,0,3,0,0,50,1,1,0,1,0
u301337088,19,27,9025,183,15,0,1,4,1,0,1,5,4,4,1,14,0
u301362135,3,20,3216,131,7,0,0,1,2,1,0,33,2,2,1,0,0
u301387419,43,418,13060,195,11,0,0,1,2,1,1,52,1,30,1,6,6
u301423456,6,32,7142,129,7,0,0,1,2,1,0,83,1,5,0,1,0
u301423857,22,1197,22041,389,20,0,0,2,4,2,0,55,2,6,0,11,5
u301432992,1,18,2940,48,3,0,0,0,2,0,0,0,1,1,0,0,0
u301444029,1,17,2940,110,8,0,0,1,3,1,0,100,1,1,0,0,0
u301461168,63,5350,19169,528,24,0,1,2,5,2,0,55,2,31,3,21,8
u301464473,4,24,9051,49,2,0,0,1,1,0,0,0,2,1,2,1,0
u301576325,1,17,2940,78,6,0,0,1,2,0,0,0,1,1,0,0,0
u301584411,7,36,9182,110,9,1,0,0,2,0,0,43,4,2,1,4,0
u301590311,4,600,51249,208,12,0,0,2,3,1,0,75,1,3,0,0,1
u301594016,1,10,4632,24,2,0,0,0,1,0,0,0,1,1,0,0,0
u301624971,236,404,16506,390,20,0,1,2,4,1,1,60,2,131,7,77,21
u301662937,1,25,8996,48,2,0,0,0,0,0,0,0,1,1,0,0,0
u301679431,11,217,7288,78,3,0,0,1,1,0,0,9,1,9,0,1,1
u301727652,4,22,7590,64,3,0,0,0,0,0,0,0,1,4,0,0,0
u301729341,169,2226,7697,441,18,0,0,3,3,2,1,49,2,91,13,51,10
u301812308,7,672,18685,305,16,0,1,3,3,1,0,71,1,4,0,3,0
u301818867,1,20,9152,83,5,0,0,1,0,0,0,0,1,1,0,0,0
u301823349,5,15,2839,116,6,0,0,1,2,0,1,20,2,4,0,1,0
u301824566,2,15,6988,138,9,0,4,0,2,0,0,0,1,2,0,0,0
u301843532,1,17,2940,76,6,0,0,1,2,1,0,100,1,1,0,0,0
u301870186,2,107,21238,232,12,0,0,2,4,1,0,50,1,2,0,0,0
u301893320,27,496,43728,536,34,0,1,4,7,4,0,61,2,14,7,6,0
u301908263,19,162,6699,197,11,0,0,1,3,0,0,21,1,13,0,6,0
u301982611,1,73,9088,604,29,0,0,3,6,5,0,100,1,1,0,0,0
u301984327,74,732,23319,390,23,0,1,2,5,2,0,73,2,39,3,19,13
u302033967,2,20,5578,40,2,0,0,0,0,0,0,0,1,2,0,0,0
u302040595,11,280,13346,204,14,0,0,1,4,1,0,73,2,7,2,2,0
u302084097,50,409,97433,232,15,0,0,3,2,1,1,44,2,20,7,16,7
u302191880,1,30,9168,83,6,0,0,1,2,0,0,0,1,1,0,0,0
u302205058,5,800,19110,382,18,0,0,2,3,2,0,67,1,5,0,0,0
u302221170,2,17,2940,32,2,0,0,0,1,0,1,0,2,1,1,0,0
u302240043,18,286,9060,92,6,0,0,1,2,1,1,67,2,8,6,4,0
u302292660,99,133,10914,155,9,0,0,2,2,1,0,42,2,55,15,28,1
u302297036,8,1133,49612,365,16,0,0,1,5,2,2,62,4,2,0,4,2
u302435631,3,17,2981,61,3,0,0,0,1,0,0,0,3,1,1,1,0
u302561071,24,10,3992,268,15,0,0,1,3,2,0,34,5,6,9,8,0
u302676741,16,32,5958,252,12,0,0,2,2,2,0,33,1,16,0,0,0
u302684639,12,927,38759,1106,52,0,2,5,8,5,2,96,2,3,3,5,1
u302697704,45,333,10706,246,14,0,1,1,3,1,1,56,2,22,3,16,4
u302701160,34,263,16541,226,14,0,0,2,3,1,2,56,2,15,1,18,0
u302707263,12,207,13551,390,24,0,0,2,4,1,0,50,3,2,3,6,1
u302789073,100,223,45380,170,11,0,0,1,2,1,0,42,1,83,3,9,5
u302814003,5,17,3062,213,13,0,0,2,5,0,0,0,2,2,0,3,0
u302818391,23,394,21898,212,11,0,0,1,4,2,1,70,1,16,1,3,3
u302851409,4,31,9124,131,8,0,0,1,4,0,3,0,4,1,0,3,0
u302870145,2,27,3992,182,8,0,0,1,3,0,2,0,1,1,0,1,0
u302874950,1,20,5576,29,2,0,0,0,1,0,0,0,1,1,0,0,0
u302934416,2,18,2940,158,6,0,0,1,2,0,0,0,2,2,0,0,0
u302947017,45,30,9193,126,7,0,0,1,2,0,0,20,1,40,1,4,0
u302957509,42,216,9935,289,16,0,0,2,3,1,1,70,2,26,7,8,1
u303019816,54,517,11343,439,24,0,2,2,5,2,1,65,2,29,2,15,8
u303037478,142,808,36861,2333,21,0,2,2,4,2,0,71,2,64,8,45,25
u303039933,182,376,44507,2172,108,0,3,8,8,4,3,75,2,121,9,45,7
u303058371,12,1012,29266,244,10,0,0,1,3,3,1,81,2,4,5,1,2
u303059352,92,163,13631,153,7,0,0,1,1,1,0,31,2,67,10,12,3
u303077887,1,20,5596,148,7,0,1,1,0,0,0,0,1,1,0,0,0
u303093818,9,5778,10753,434,22,0,0,3,4,2,0,91,2,3,1,0,3
u303108407,2,17,3066,126,5,0,0,0,2,0,0,0,1,2,0,0,0
u303135432,1,17,3060,128,6,0,0,0,1,1,0,100,1,1,0,0,0
u303163217,3,17,2980,158,7,0,0,1,2,1,0,17,2,2,1,0,0
u303197574,2,17,3000,145,8,0,0,1,2,1,0,50,1,1,0,1,0
u303333148,3,17,3020,163,9,0,0,1,2,1,0,67,2,2,0,1,0
u303344598,61,566,20298,368,16,0,1,2,4,2,0,63,2,22,11,15,13
u303356821,3,17,2980,118,8,0,0,1,2,1,0,33,1,2,0,1,0
u303384315,59,692,39023,290,16,0,0,2,4,1,0,63,2,30,4,10,15
u303496477,1,17,2940,58,4,0,0,1,0,0,0,0,1,1,0,0,0
u303523367,1,19,2940,87,2,0,0,0,0,0,0,0,1,1,0,0,0
u303604379,2,18,2940,120,4,0,0,0,0,0,0,0,2,0,2,0,0
u303610756,17,41,5995,334,19,0,0,2,4,2,3,52,1,17,0,0,0
u303633930,13,53,6940,341,21,0,0,2,3,0,0,15,2,7,0,6,0
u303646990,1,17,2940,127,8,0,0,1,3,1,2,100,1,1,0,0,0
u303650160,16,26,9086,384,19,0,0,3,4,1,0,100,5,4,1,11,0
u303650945,6,22,9167,216,11,0,0,1,3,2,0,100,2,3,1,2,0
u303675509,1,17,2940,94,6,0,0,1,0,0,0,0,1,1,0,0,0
u303711501,14,72,10611,253,14,0,1,1,3,1,1,57,1,10,0,4,0
u303721530,9,17,3037,954,36,0,0,13,4,0,0,44,2,2,2,5,0
u303739137,154,486,23648,272,12,0,0,1,4,1,0,58,2,76,28,39,11
u303745819,9,18,2967,96,7,0,0,1,2,0,1,22,1,9,0,0,0
u303753902,4,395,20133,640,26,0,0,5,2,5,0,100,4,1,1,2,0
u303842929,12,21,5581,263,12,0,0,0,5,1,1,17,2,4,0,7,0
u303846769,1,17,3060,209,11,0,0,0,4,2,0,0,1,0,1,0,0
u303913580,4,19,6016,55,4,0,0,0,1,0,0,0,1,3,1,0,0
u303943871,44,633,72620,224,11,0,0,1,3,1,0,53,1,25,7,2,10
u303949907,8,329,16944,277,14,0,0,3,3,0,0,38,2,4,0,4,0
u303952184,14,14,4067,198,8,0,0,1,1,1,0,20,2,10,4,0,0
u303955613,3,20,5831,86,5,0,0,0,3,0,0,33,1,3,0,0,0
u304029456,4,45,11322,194,13,0,0,2,3,1,0,75,2,1,0,3,0
u304040281,3,745,88853,200,10,0,0,1,2,1,0,100,2,2,0,0,1
u304050136,1,18,2940,85,1,0,0,1,0,0,0,0,1,0,1,0,0
u304058693,52,208,16862,309,15,0,2,2,3,1,0,63,2,31,6,13,2
u304099294,33,405,41336,325,16,0,0,2,3,1,1,63,2,16,2,11,4
u304102443,30,395,82180,1521,65,0,1,5,7,4,0,38,2,17,1,12,0
u304146411,6,581,11035,320,15,0,0,2,4,2,0,68,2,4,0,1,1
u304186356,1,20,5572,47,2,0,0,0,1,0,0,0,1,1,0,0,0
u304195964,6,1116,280739,1030,46,0,0,4,9,1,0,25,6,0,4,0,2
u304209389,22,159,5915,261,12,0,2,1,2,1,0,52,2,16,4,1,1
u304251553,1,17,2940,117,7,0,1,1,1,0,0,0,1,1,0,0,0
u304254281,1,170,38256,79,2,0,0,1,1,0,0,0,1,1,0,0,0
u304266926,8,4875,6204,788,29,0,2,4,5,3,0,48,1,8,0,0,0
u304292701,38,284,10100,249,14,0,1,1,4,1,0,69,2,14,12,10,2
u304318875,8,348,17986,732,44,0,0,4,7,5,0,88,2,8,0,0,0
u304464387,1,17,2940,219,16,0,1,3,3,0,0,0,1,1,0,0,0
u304486944,5,46,5935,155,12,0,1,1,2,0,0,20,2,2,0,3,0
u304517780,1,331,26140,308,21,0,0,2,4,3,0,100,1,1,0,0,0
u304537903,1,17,2940,110,5,0,0,1,0,0,0,0,1,0,0,1,0
u304555425,1,33,9300,834,41,0,0,6,9,2,0,0,1,1,0,0,0
u304561065,17,17,2961,104,6,0,0,1,1,0,0,12,1,13,1,3,0
u304569049,6,1367,63855,457,21,0,0,2,7,0,0,50,6,0,5,1,0
u304590784,29,335,15800,192,11,0,0,1,2,1,1,40,1,18,1,9,1
u304593245,101,352,12743,296,16,0,1,2,3,1,1,66,2,55,6,32,8
u304599973,7,28,9061,104,6,0,0,0,2,0,0,14,2,5,1,1,0
u304602561,69,383,118685,1335,55,0,2,4,6,3,0,57,1,45,8,10,6
u304608668,1,2106,36300,433,21,0,2,0,5,3,1,100,1,0,0,1,0
u304612256,8,31,9097,246,16,0,0,2,4,1,1,62,1,7,1,0,0
u304621853,82,755,14324,293,16,0,0,2,4,2,2,61,2,47,11,8,16
u304630225,55,56,4842,99,7,0,0,1,2,1,2,27,1,40,2,13,0
u304725703,10,27,9068,55,4,0,0,1,0,0,0,0,10,0,6,4,0
u304844831,11,257,23887,223,14,0,0,1,4,0,3,27,2,5,1,5,0
u304903669,7,1522,5367,245,12,0,0,2,3,1,0,14,2,0,0,6,1
u304909919,1,20,5592,230,13,0,0,2,2,2,0,100,1,1,0,0,0
u304938735,8,52,5763,144,8,0,0,2,2,1,1,62,2,5,2,1,0
u304954841,1,18,3064,247,14,0,0,1,5,2,3,100,1,1,0,0,0
u304974600,59,243,13760,254,15,0,0,2,3,1,0,48,1,40,5,12,2
u305018585,49,336,12206,267,15,0,0,2,3,1,0,49,1,32,2,10,5
u305052967,2,17,2940,137,9,0,0,2,2,0,0,0,1,2,0,0,0
u305077229,1,17,2940,96,5,0,0,1,1,0,1,0,1,1,0,0,0
u305077559,6,28,7486,146,7,0,0,1,1,2,0,100,3,2,0,4,0
u305125957,20,202,64053,132,6,0,0,1,2,1,0,48,1,18,0,1,1
u305138793,23,71,13163,165,10,0,0,1,3,1,0,65,2,15,4,4,0
u305237878,15,30,9282,138,8,0,0,2,2,0,1,20,2,10,0,5,0
u305349402,105,1180,59773,397,22,0,0,2,4,2,2,71,3,21,14,34,36
u305366205,235,240,14278,280,13,0,0,2,3,1,0,67,2,150,9,70,6
u305388378,29,741,73900,288,14,0,0,2,3,1,0,47,2,15,3,6,5
u305396672,28,131,10159,215,12,0,0,1,3,1,0,46,1,22,0,6,0
u305422591,22,376,12384,285,14,0,0,2,4,1,2,55,1,14,4,4,0
u305452255,35,38,11307,132,6,0,0,1,1,0,0,11,2,16,6,13,0
u305467223,4,20,3352,147,8,0,0,1,3,0,1,50,1,4,0,0,0
u305468157,6,6360,16677,982,38,0,1,4,6,3,2,72,1,6,0,0,0
u305534505,45,563,45708,253,11,0,1,1,3,1,0,51,4,8,12,21,4
u305732215,65,56,3544,151,9,0,0,1,2,0,0,29,1,46,1,17,1
u305744669,46,941,25361,377,20,0,1,2,3,1,1,53,2,20,3,10,13
u305760064,11,417,6359,199,11,0,0,1,2,1,1,73,4,2,2,6,1
u305781333,69,345,7140,281,14,0,0,2,3,1,1,58,2,40,4,22,3
u305790681,1,19,2940,176,12,0,0,2,4,1,2,100,1,1,0,0,0
u305824645,4,815,27698,452,20,0,0,0,4,2,0,75,1,2,2,0,0
u305826668,14,1032,44325,866,34,0,5,4,5,3,1,63,2,8,0,0,6
u305826723,2,20,5576,44,2,0,0,0,0,0,0,0,1,2,0,0,0
u305832728,2,18,2940,212,12,0,3,2,2,0,0,0,2,1,0,1,0
u305847048,14,40,8183,117,6,0,0,1,1,0,0,7,1,12,1,1,0
u305855346,1,17,3060,220,11,0,0,0,4,0,1,0,1,1,0,0,0
u305878853,9,14,5052,49,4,0,0,0,2,0,0,0,4,1,3,5,0
u305885563,24,476,22240,563,22,0,2,2,4,1,2,58,2,14,2,6,2
u305892818,4,40,7199,457,15,0,0,2,4,2,1,50,1,2,1,1,0
u305917597,23,356,15750,332,16,0,1,2,4,1,1,57,2,9,4,10,0
u305940825,26,64,5566,180,8,0,0,1,2,0,1,31,2,18,1,7,0
u305965165,131,424,20862,444,21,0,1,2,4,1,0,58,2,77,16,26,12
u306033313,76,415,12809,348,18,0,0,2,4,1,0,55,2,39,5,26,6
u306037418,42,122,5351,375,17,0,0,2,3,2,0,77,2,24,2,15,0
u306048779,2,1480,131624,922,32,0,1,2,6,5,0,100,2,0,0,2,0
u306060982,106,288,78995,295,18,0,0,2,4,1,0,61,2,60,3,35,8
u306070222,2,2104,5064,1261,60,0,10,2,4,6,0,100,2,0,0,0,2
u306070611,25,205,6597,252,13,0,0,2,5,1,1,32,1,17,3,4,1
u306071800,5,17,2940,142,8,0,0,1,2,1,0,20,2,4,1,0,0
u306126345,5,911,16425,234,14,0,0,3,3,1,0,80,1,2,0,2,1
u306142032,102,152,8072,148,8,0,0,1,2,1,0,31,2,62,6,30,4
u306144075,3,751,9185,297,12,0,2,1,1,0,0,33,3,1,0,2,0
u306209010,10,16,3012,204,13,0,0,2,4,0,0,0,10,2,8,0,0
u306225652,8,17,3016,268,16,0,0,3,2,1,0,62,3,3,1,4,0
u306241759,14,1011,66107,361,18,0,1,1,4,2,2,79,1,6,4,0,4
u306260540,7,37,9216,112,7,0,0,1,2,1,0,43,1,3,2,2,0
u306354603,1,20,5572,31,2,0,0,0,1,0,0,0,1,1,0,0,0
u306412379,150,637,20653,233,13,0,0,2,3,1,0,55,2,63,14,45,28
u306426306,12,972,149566,557,31,0,2,3,5,2,0,81,2,4,1,2,5
u306457601,2,20,5582,48,2,0,0,0,0,0,0,0,1,2,0,0,0
u306464131,1,26,9064,175,9,1,0,1,4,0,3,0,1,0,1,0,0
u306497037,62,377,45574,171,10,0,0,2,2,1,1,41,3,13,12,31,6
u306516971,96,512,18879,255,12,0,0,1,3,1,1,69,2,53,8,19,16
u306530296,16,21,5009,152,8,0,0,1,2,1,0,16,2,10,5,1,0
u306664745,34,113,40242,591,23,0,3,1,4,2,0,35,1,24,4,6,0
u306697932,1,18,2940,137,7,0,0,1,0,0,0,0,1,0,0,1,0
u306715188,8,21,5608,258,11,0,0,2,2,1,0,41,1,8,0,0,0
u306718299,42,719,23206,420,22,0,1,2,5,2,0,71,2,23,5,8,6
u306773664,26,195,5993,334,16,0,1,2,5,1,1,39,2,16,6,3,1
u306794835,4,106,16958,167,10,0,0,0,3,1,3,75,1,3,0,1,0
u306830116,2,97,13130,126,6,0,0,0,2,0,1,0,1,2,0,0,0
u306865094,24,361,19878,364,15,0,0,2,3,1,0,48,2,7,10,5,2
u306936399,26,564,120120,179,9,0,0,1,2,1,0,23,3,7,4,12,3
u306938754,2,12,2568,128,6,0,0,0,2,0,0,50,1,2,0,0,0
u306950978,309,504,43896,393,19,0,0,3,4,2,0,66,2,194,12,66,37
u307022147,3,2173,72575,230,17,0,0,1,5,2,0,100,2,0,0,0,3
u307028468,14,85,7562,225,15,0,0,2,3,1,2,69,1,11,0,3,0
u307061514,1,30,5772,390,18,0,1,2,5,0,3,0,1,1,0,0,0
u307083029,10,264,30364,264,16,0,0,1,4,1,0,50,2,4,1,4,1
u307086180,14,25,5789,207,11,0,0,2,2,1,0,43,1,14,0,0,0
u307119370,6,18,3023,254,11,0,0,2,3,1,0,50,3,1,1,4,0
u307124824,54,199,7400,377,22,0,1,3,5,1,1,33,2,23,10,21,0
u307133884,1,27,9020,123,5,0,0,1,1,0,0,0,1,1,0,0,0
u307159845,4,17,2971,158,11,0,0,0,4,1,1,50,1,4,0,0,0
u307176314,3,21,9205,120,11,1,1,1,1,0,1,0,3,1,0,2,0
u307196302,3,27,9080,65,6,0,0,0,3,1,2,0,1,2,0,1,0
u307220844,1,20,5576,55,2,0,0,0,1,0,0,0,1,1,0,0,0
u307241394,23,167,16720,171,10,0,0,1,3,1,1,74,3,6,14,3,0
u307285782,4,120,6700,282,20,0,1,2,4,1,0,75,2,2,0,2,0
u307290797,7,397,12440,203,12,0,0,2,3,1,0,71,1,5,1,1,0
u307358646,1,21,9068,133,11,0,0,1,2,1,1,100,1,1,0,0,0
u307416632,1,17,2940,190,9,0,0,1,3,1,0,100,1,1,0,0,0
u307418002,22,1126,19561,373,20,0,1,2,4,2,0,82,4,5,0,8,9
u307426615,7,32,3136,327,15,0,0,2,6,1,0,71,1,5,1,1,0
u307459659,5,286,5734,207,9,0,0,1,1,0,0,20,1,5,0,0,0
u307500095,1,17,2940,98,6,0,0,1,1,0,0,0,1,1,0,0,0
u307516601,149,506,25263,505,24,0,2,2,4,2,0,59,2,103,8,20,18
u307520683,3,27,6397,257,14,0,0,2,0,3,0,67,1,2,0,0,0
u307571140,3,820,636171,232,10,0,1,2,2,1,0,67,1,1,1,0,1
u307585631,3,23,3252,335,24,0,1,3,4,1,1,67,1,3,0,0,0
u307592354,163,554,69177,677,34,0,0,4,4,2,1,58,2,89,12,54,8
u307615746,6,30,9318,516,23,0,0,4,4,2,0,33,2,3,0,3,0
u307622233,132,725,79820,431,24,0,1,2,5,2,1,62,3,45,32,36,19
u307631662,10,45,8735,95,4,0,0,1,1,0,0,40,1,7,2,1,0
u307662990,1,17,2940,159,16,0,0,3,3,0,0,0,1,1,0,0,0
u307693844,3,18,2980,110,6,0,0,1,2,1,0,33,1,3,0,0,0
u307737725,1,21,9112,150,9,0,0,1,3,1,1,100,1,1,0,0,0
u307752464,1,247,18208,256,15,0,0,1,7,1,0,100,1,0,1,0,0
u307780049,2,166,25066,121,6,0,0,1,2,0,0,50,1,1,1,0,0
u307834890,2,17,2940,72,6,0,0,0,2,0,0,0,2,1,1,0,0
u307842323,5,871,9554,231,13,0,1,2,2,1,0,60,2,3,2,0,0
u307961372,1,24,9584,349,24,1,1,1,4,0,0,0,1,0,0,1,0
u308023831,1,38,5204,139,9,0,0,1,1,0,0,0,1,1,0,0,0
u308033440,31,3261,34459,650,32,0,2,1,6,4,1,69,6,10,15,5,1
u308041652,2,23,3064,211,16,0,1,2,5,1,0,100,2,1,0,1,0
u308097393,8,401,14992,339,21,0,0,1,5,2,2,72,1,6,1,0,1
u308138590,1,20,6592,108,4,0,0,0,2,0,0,0,1,1,0,0,0
u308237681,63,366,13714,194,11,0,0,1,2,1,0,43,1,39,2,15,7
u308241789,8,79,6312,382,18,0,1,3,3,2,1,69,1,6,0,2,0
u308289897,20,1020,153852,509,27,0,0,2,9,2,0,75,2,10,1,4,5
u308349802,4,455,129910,327,16,0,0,2,3,2,1,45,1,4,0,0,0
u308369184,26,72,6382,222,13,0,0,1,2,1,0,33,2,10,1,15,0
u308409213,3,40,9067,158,9,0,0,1,3,1,1,33,2,2,1,0,0
u308457635,1,17,2940,32,2,0,0,0,1,0,0,0,1,1,0,0,0
u308460366,6,414,15013,445,25,0,0,2,4,4,1,100,2,3,0,3,0
u308463793,1,18,2940,54,2,0,0,0,0,0,0,0,1,1,0,0,0
u308486530,21,878,49776,325,15,0,0,2,5,1,1,90,3,7,4,4,6
u308488583,1,17,3064,208,17,0,1,0,4,1,4,100,1,0,0,1,0
u308495541,13,408,16539,224,13,0,1,2,3,1,0,31,1,6,1,4,2
u308506254,3,745,17487,123,6,0,0,0,3,0,1,33,3,1,0,1,1
u308523782,1,64,61900,116,7,0,0,1,2,1,0,100,1,1,0,0,0
u308588791,7,17,2992,214,11,0,1,1,3,1,0,50,1,6,1,0,0
u308590217,1,171,39888,54,2,0,0,0,0,0,0,0,1,1,0,0,0
u308650788,4,28,3878,210,12,0,0,1,3,0,0,50,1,4,0,0,0
u308684517,142,189,16784,209,11,0,0,1,3,1,1,62,2,93,6,37,6
u308695322,3,17,2940,205,11,0,0,1,3,1,0,100,3,2,0,1,0
u308715367,8,20,5726,156,6,0,0,1,0,1,0,19,1,8,0,0,0
u308723881,1,144,16300,129,4,0,0,0,2,1,1,100,1,1,0,0,0
u308754115,4,17,2971,61,2,0,0,1,0,0,0,0,2,4,0,0,0
u308787251,8,33,6846,141,7,0,0,2,2,0,1,25,1,6,1,1,0
u308850614,1,23,3064,117,11,0,0,0,4,0,0,0,1,0,0,1,0
u308891645,1,17,2940,28,2,0,0,0,1,0,1,0,1,1,0,0,0
u308914480,36,47,9739,84,5,0,0,0,1,0,0,5,4,12,16,8,0
u308918401,36,338,15066,183,11,0,0,2,3,1,0,33,2,12,5,16,3
u308919961,16,681,26307,375,21,0,1,2,4,1,1,62,2,3,1,8,4
u308955443,7,20,3262,181,12,0,0,1,4,1,0,57,2,3,0,4,0
u309018392,87,128,7043,120,6,0,0,1,2,0,0,30,1,64,3,18,2
u309026918,24,122,11078,164,5,0,0,0,1,0,0,4,3,6,5,13,0
u309039873,158,372,92477,390,18,0,0,2,4,2,2,69,2,89,19,39,11
u309095676,3,20,5560,46,3,0,0,0,1,0,0,0,2,2,0,1,0
u309098929,1,10,4628,25,3,0,0,0,1,0,0,0,1,1,0,0,0
u309108510,8,29,5896,166,9,0,0,1,2,0,0,0,2,4,0,4,0
u309120194,221,285,31722,225,11,0,1,1,3,1,1,60,3,137,25,45,14
