user_id,submission_count,avg_code_size,min_cpu_time,max_cpu_time,avg_memory,avg_total_lines,avg_line_spacing,avg_total_comments,avg_if_else_count,avg_total_variables,avg_loop_count,avg_capitalized_variable_names,avg_percentage_for_loops,acceptance_rate,submissions_per_month
u327799870,2,41.5,20,20,5578,2,0,0,0,0,0,0,0,100,2
u327896646,4,192,20,2206,14970,11,0.44,1,1,1,0,0,25,50,2
u327972099,19,258,0,110,6117.05,10,0.03,0,1,1,1,0,51,57.89,19
u328006459,1,137,114,114,68536,10,0,0,1,3,1,0,100,0,1
u328057732,3,67.33,20,280,5702.67,3,0,0,0,1,0,0,0,100,3
u328067859,28,215.61,17,2105,11186.43,13,0.45,0,1,1,0,1,40,39.29,7
u328069918,20,132.5,0,40000,7451,2,0.15,0,0,0,0,0,10,65,10
u328089472,4,288.75,17,148,3031,15,0.16,0,3,3,1,2,50,100,4
u328090531,16,187.5,17,19,2985.75,10,0.35,0,1,2,0,0,38,62.5,16
u328097063,4,156.5,17,2104,4496,10,0.12,0,1,2,0,0,50,75,4
u328099989,105,451.63,17,2231,51264.65,22,0.36,1,2,4,1,2,72,62.86,7
u328120774,1,195,25,25,9056,11,0.43,0,1,1,0,0,0,100,1
u328131364,59,359.56,17,2206,8174.64,18,0.51,0,1,4,1,2,72,42.37,7
u328136010,42,349.19,17,2104,5607.62,18,0.42,1,1,4,0,1,36,83.33,42
u328175869,8,375.25,17,95,16804.5,20,0.29,0,3,4,1,1,59,25,4
u328179275,70,284.61,19,3308,43437.89,13,0.06,0,1,3,1,1,35,37.14,14
u328186352,26,343.88,20,4670,9453.23,17,0.18,0,2,2,1,1,49,100,3
u328199937,104,535.81,0,12220,6204.38,23,0.05,0,3,4,2,1,62,52.88,18
u328207927,89,293.02,17,2182,40694.92,16,0.08,0,1,4,1,1,69,48.31,9
u328259252,61,277.77,17,2109,31947.15,17,0.25,0,1,4,1,1,69,39.34,13
u328323514,1,135,17,17,2940,9,0.4,0,1,3,1,0,100,100,1
u328364772,238,250.23,17,2693,15264.2,13,0.31,0,1,3,1,1,65,63.87,22
u328484939,7,738.57,20,4850,42585.71,40,0.12,2,4,6,2,2,77,100,4
u328510800,157,152.25,17,2206,20670.88,8,0.23,0,0,2,0,1,45,64.97,32
u328522234,1,41,20,20,5572,3,0,0,0,2,0,0,0,100,1
u328608670,9,285.89,19,2213,37989.78,12,0.08,0,2,2,1,1,34,44.44,3
u328638989,1,464,25,25,3064,21,0,0,9,4,1,0,100,100,1
u328694671,9,249.11,17,2104,8512.44,18,0.32,1,1,4,1,1,67,33.33,5
u328733599,26,286.58,20,9990,5735.38,16,0.11,0,1,3,2,1,98,30.77,13
u328751895,14,504.29,17,2108,8335.71,25,0.25,0,2,4,2,1,72,42.86,4
u328755070,129,195.52,17,2559,8475.16,12,0.4,0,1,2,1,2,44,55.04,10
u328761642,4,131.25,20,20,5587,7,0.02,2,1,0,0,0,0,100,2
u328811800,1,82,59,59,61892,5,0,0,1,2,0,0,0,100,1
u328858746,151,508.26,11,2209,59495.02,22,0.01,0,3,5,2,3,70,46.36,9
u328886873,1,85,17,17,2940,3,0,1,1,1,0,0,0,100,1
u328889763,1,116,167,167,38256,6,0,0,1,1,0,0,0,100,1
u328929768,13,129.54,17,2104,3207.38,6,0.12,0,1,0,0,0,0,0,13
u328979664,3,67,17,24,5000,4,0.44,0,0,1,0,1,0,100,1
u329000164,11,478.73,17,2226,100689.82,26,0.32,3,1,3,1,1,29,63.64,4
u329006798,11,228.82,17,2105,11242.91,14,0.33,0,1,3,0,1,41,54.55,6
u329036729,28,465.89,17,2109,7129,28,0.26,2,3,5,2,1,73,35.71,5
u329048218,2,527.5,26,401,18996,28,0.12,3,2,4,1,1,50,100,2
u329049771,64,502.41,17,2206,25084.06,25,0.19,2,2,3,2,1,55,53.12,13
u329058683,81,129.01,17,2173,26653.93,7,0.02,0,1,2,0,2,33,49.38,27
u329102630,14,571.29,25,3308,26275.43,30,0.26,0,2,5,2,1,58,50,14
u329143273,62,112.56,17,2122,13828.52,6,0.04,0,0,1,0,1,44,67.74,21
u329155726,41,141.59,20,350,5803.41,7,0.12,0,0,1,0,1,35,100,11
u329177718,2,208.5,17,18,3060,15,0.08,1,1,4,0,0,0,0,2
u329207447,2,192,119,120,13836,11,0,0,0,4,1,0,100,0,2
u329232967,68,759.06,17,2127,25962.24,30,0.26,1,2,5,2,2,81,64.71,5
u329271833,58,340.33,19,2200,62504.76,16,0.13,0,1,5,0,3,1,5.17,20
u329277327,3,112,17,26,4917.33,8,0.15,0,1,2,0,0,34,100,1
u329307703,8,122.75,17,18,2940,8,0.12,0,1,2,0,2,25,100,8
u329319441,133,423.6,24,2249,100878.68,25,0.09,0,2,4,2,2,61,47.37,67
u329328520,1,196,31,31,9040,9,0,0,3,3,1,0,100,100,1
u329328634,4,78.5,17,17,2940,5,0.19,0,0,1,0,1,0,25,2
u329399746,61,374.13,17,2292,14910.43,18,0.22,0,2,4,1,2,74,36.07,7
u329400409,5,787.4,0,530,4644.8,30,0.14,0,3,5,4,0,77,20,5
u329400445,28,303.11,17,2109,19244.57,18,0.23,0,2,5,0,2,29,46.43,10
u329406143,4,69.75,17,35,3467,4,0,0,0,1,0,0,50,100,2
u329407311,264,471.68,17,3303,41169.26,27,0.3,0,2,5,2,2,63,30.3,30
u329455846,41,251.66,17,2153,47718.63,11,0.03,0,1,3,1,1,83,26.83,7
u329537836,1,376,20,20,5600,22,0.33,0,1,4,2,2,100,100,1
u329565519,116,197.47,16,2224,11864.9,10,0.34,0,1,2,0,2,57,61.21,9
u329568242,8,211,17,30,2970.5,12,0.18,0,2,2,1,2,100,37.5,4
u329573160,11,545.27,18,2105,8448,30,0.4,0,3,5,1,2,100,18.18,11
u329576290,8,465,10,2153,300562,21,0,0,4,2,1,1,88,37.5,4
u329601435,5,88.6,17,18,2940,5,0.03,0,1,0,0,0,0,60,2
u329630166,20,174.5,20,1630,6463,8,0.01,0,1,1,0,1,29,100,20
u329656087,1,83,22,22,9140,5,0,0,1,0,0,0,0,100,1
u329675280,39,272.64,17,2208,15726.97,14,0.21,0,1,3,1,1,54,71.79,8
u329706129,209,286.87,17,2235,59599.46,13,0.04,0,2,2,0,2,45,45.93,24
u329709276,127,638.67,17,2219,47954.99,27,0.15,1,4,5,1,3,63,35.43,11
u329730886,28,319.68,24,2240,25911.29,16,0.25,0,1,3,0,2,72,42.86,14
u329731898,8,140.88,17,22,3000.5,7,0,0,0,2,0,2,38,50,4
u329749432,31,386.13,17,2293,34380.77,20,0.1,0,2,5,2,1,68,45.16,7
u329776452,1,263,26,26,9112,14,0.08,0,5,1,0,0,0,100,1
u329785342,16,155.31,17,606,5531.75,6,0.46,0,0,1,0,1,25,93.75,16
u329799519,49,338.2,17,2206,15132.98,19,0.24,0,1,3,1,1,56,26.53,9
u329817560,6,120.5,21,22,9165.33,9,0,0,1,4,0,0,0,33.33,3
u329822106,1,83,17,17,2940,6,0.25,0,1,0,0,0,0,100,1
u329865314,59,283.68,17,2206,24636.07,13,0.01,0,1,3,1,1,67,52.54,5
u329937934,11,95,23,171,42641.82,4,0,0,0,1,0,1,10,81.82,3
u329962837,12,180.75,24,31,9132.33,6,0.04,0,1,1,0,1,0,33.33,12
u330016714,2,124.5,19,21,9032,10,0.1,0,2,2,1,0,100,50,2
u330038119,1,107,29,29,9148,7,0,0,1,3,0,0,0,100,1
u330039499,12,135.75,10,2112,36843,9,0.1,0,0,3,0,2,17,25,3
u330093797,17,190.88,20,90,5805.18,8,0.01,0,1,1,1,1,38,100,9
u330152685,5,358.2,18,18,3014.4,12,0.01,0,2,4,0,0,40,0,5
u330154866,3,290.33,23,24,9328,11,0.4,3,0,2,0,0,0,33.33,3
u330169562,126,479.1,17,2214,19768.57,19,0.12,1,1,3,1,1,60,53.97,18
u330176731,17,133.35,17,19,2961.18,6,0.09,0,1,1,0,0,42,41.18,6
u330180583,2,357,17,246,8112,20,0.24,1,1,4,2,3,88,50,2
u330201623,10,103.8,17,24,5442,7,0.02,0,1,1,0,1,30,90,5
u330205771,61,434.61,10,2230,199462.36,19,0.26,0,2,3,1,2,58,50.82,5
u330310077,2,137.5,17,18,2940,9,0.21,0,0,3,0,0,0,50,2
u330314953,74,163.07,17,2107,4748.27,10,0.19,0,1,2,0,0,52,66.22,7
u330471241,2,391,75,2104,4474,22,0.07,0,5,5,2,0,100,50,2
u330543002,2,210.5,17,208,8628,12,0.32,0,1,3,1,2,50,100,2
u330597464,4,251,30,33,9180,19,0.2,0,4,2,0,0,75,50,4
u330623252,2,149,17,22,3002,11,0,0,3,2,0,0,0,100,1
u330661451,56,374.59,17,2205,34723.64,19,0.19,0,2,4,2,1,72,55.36,7
u330690418,53,240.13,17,2114,144290.49,12,0.25,0,2,2,1,1,44,64.15,4
u330692748,22,311.5,17,1674,8994.91,17,0.24,1,2,4,1,2,69,40.91,6
u330712095,50,298.9,17,2104,9403.76,18,0.27,0,2,4,1,1,84,34,5
u330728443,106,256.16,17,2219,76797.32,15,0.12,0,1,3,1,2,64,54.72,14
u330792464,2,368.5,17,17,3002,17,0,0,3,3,1,1,50,50,2
u330799501,176,340.52,17,2206,12288.75,18,0.24,5,1,2,0,1,51,71.59,36
u330808883,1,759,261,261,41596,36,0,0,7,6,1,0,0,0,1
u330845528,2,301,17,17,3002,21,0.3,0,4,5,0,0,50,100,2
u330854367,28,291.89,20,100,5970.29,12,0,0,1,2,1,1,44,100,10
u330912904,13,477.31,26,227,15017.54,23,0.34,2,2,3,1,1,74,76.92,7
u330993305,1,149,17,17,3060,11,0.43,0,0,7,0,0,0,100,1
u331025628,2,66.5,20,20,5582,6,0.1,0,0,2,0,0,0,100,2
u331036636,63,89.49,17,86,2963.3,3,0,0,0,1,0,1,18,53.97,7
u331072826,1,227,53,53,3188,16,0,2,2,5,1,0,100,100,1
u331105860,68,371.94,23,3308,33032.53,18,0.3,0,1,3,1,2,62,54.41,34
u331128419,32,366.28,17,2108,8426.12,19,0.36,0,1,3,1,2,66,34.38,7
u331159771,4,149,17,2104,2970,9,0.18,0,1,2,0,0,0,25,4
u331180971,1,27,26,26,8964,3,0,0,0,2,0,0,0,0,1
u331197998,7,412.57,18,2107,26556,19,0.16,1,1,5,2,3,86,28.57,4
u331213700,17,125.59,26,146,13025.18,8,0.13,0,1,2,0,0,53,64.71,5
u331219742,22,259.77,17,2235,347224,14,0.3,0,0,3,1,2,66,36.36,8
u331226975,89,507.28,17,2206,17023.55,17,0.11,1,1,3,0,1,30,49.44,9
u331233176,34,305.35,17,2207,18286,14,0.02,0,1,4,1,2,49,20.59,7
u331255836,5,167.4,26,34,9056.8,9,0,0,1,2,0,1,0,80,5
u331280206,1,30,17,17,2940,2,0,0,0,1,0,0,0,100,1
u331327289,144,580.99,19,3317,137714.08,26,0.27,0,2,5,1,1,57,56.94,29
u331330867,5,182.2,2206,2206,32307.2,8,0,0,1,3,2,2,100,0,5
u331354163,1,235,18,18,3060,14,0.08,0,3,2,1,0,100,100,1
u331360010,4,64.5,16,159,5334,1,0,0,0,0,0,0,0,50,4
u331369531,24,416.75,22,2261,217341.17,16,0.11,0,2,5,1,2,63,29.17,12
u331381193,64,201.88,17,2109,5947.88,15,0.4,0,1,4,1,0,62,67.19,11
u331390010,35,225.8,17,2109,8418.17,15,0.3,0,1,4,1,3,72,51.43,6
u331464808,62,91.11,17,24,2965.61,5,0.01,0,0,1,0,1,23,41.94,62
u331491813,2,47.5,20,20,5578,2,0.5,0,0,0,0,0,0,100,2
u331606500,36,87.19,17,2144,26169.44,3,0,0,0,1,0,0,14,66.67,9
u331640179,2,59,29,2205,9136,6,0.67,0,0,1,1,0,0,50,2
u331672674,4,158.5,17,22,3098,9,0.6,1,0,2,0,0,25,100,4
u331711751,4,111,26,34,9038,8,0.15,0,2,1,0,1,0,100,2
u331899940,11,249.82,17,2181,126467.27,11,0.36,1,0,2,0,2,28,54.55,6
u331906013,13,252.92,23,2206,13028,11,0.03,0,1,2,1,1,77,61.54,7
u331956460,1,112,20,20,8944,12,0.38,0,0,5,0,0,0,0,1
u331991493,1,266,227,227,50928,17,0.23,0,1,4,1,2,100,0,1
u331997680,117,153.35,17,2206,6607.62,7,0.04,0,1,2,0,2,48,47.86,24
u332046103,1,361,30,30,5980,21,0.11,0,1,4,3,0,67,100,1
u332049720,3,222.67,17,84,6754.67,13,0.08,0,2,3,1,1,100,100,3
u332066938,5,82.4,17,17,2940,4,0.13,0,0,1,0,0,40,60,3
u332135290,22,187.64,25,2206,11892.36,11,0.4,0,1,2,1,1,73,54.55,11
u332153950,6,488.5,65,3308,57915.33,21,0.17,1,2,5,1,1,73,66.67,6
u332181805,3,2510.33,170,9240,202566.67,87,0.18,5,10,11,6,0,78,100,3
u332219004,2,67,17,17,2940,2,0,0,0,1,0,0,0,100,2
u332253305,57,218.79,17,2104,6909.12,12,0.09,0,2,3,0,1,48,70.18,6
u332272134,1,308,148,148,12468,19,0.2,0,1,4,2,2,100,0,1
u332310607,1,25,10,10,4628,3,0,0,0,1,0,0,0,100,1
u332317213,24,505.29,19,2225,112349.67,24,0.27,0,2,7,1,3,47,20.83,24
u332331919,18,315.61,23,31,9030.89,12,0.09,3,2,1,0,1,6,88.89,9
u332344081,5,99.8,17,184,10028.8,6,0.25,0,1,0,0,0,0,20,5
u332353553,9,694,17,2109,5179.11,30,0.35,4,3,3,2,1,75,11.11,9
u332366029,6,435.67,17,2106,12053.33,20,0.23,0,2,3,1,1,12,33.33,6
u332385682,61,642.18,17,2109,17025.05,33,0.38,0,3,5,1,1,82,78.69,9
u332386346,8,235.75,17,93,5916,13,0.11,0,1,3,1,1,63,37.5,3
u332420380,3,42,17,17,2940,2,0,0,0,1,0,0,0,100,3
u332430158,1,69,27,27,9016,6,0,0,1,1,0,0,0,0,1
u332518246,9,272.11,17,1792,4371.11,16,0.31,1,2,3,0,1,67,77.78,5
u332519995,2,539,17,259,14904,20,0.03,0,2,7,2,0,100,100,1
u332542234,28,212.29,17,76,3370.71,14,0.39,1,1,3,0,0,36,92.86,4
u332543053,3,207.67,162,2206,25622.67,10,0.16,0,0,3,1,2,100,66.67,3
u332552626,1,61,17,17,2940,4,0.5,0,0,1,0,0,0,100,1
u332564245,2,287,17,18,3002,16,0,0,5,2,1,0,100,50,2
u332622654,21,191.52,17,2103,8024.19,15,0.48,0,2,2,0,1,39,61.9,5
u332657092,265,390.14,18,3315,78662.91,18,0.1,0,1,3,1,1,61,68.68,19
u332758567,1,281,2206,2206,9756,14,0,0,0,10,1,0,100,0,1
u332767892,2,185.5,10,10,6340,9,0.31,0,1,2,0,1,0,100,2
u332788735,1,79,17,17,2940,5,0,0,1,0,0,0,0,100,1
u332793228,148,113.95,16,3310,9392.57,5,0,0,1,1,0,1,31,73.65,30
u332800105,5,142.6,17,2104,17984.8,7,0,0,0,2,1,0,60,40,5
u332844386,12,2787,61,2207,69895,16,0.01,0,2,4,1,0,100,0,12
u332870896,3,418.33,23,24,9413.33,23,0.1,0,3,8,0,0,0,33.33,3
u332878765,5,573.4,20,1060,8270.4,21,0.07,0,2,4,3,0,90,100,5
u332906195,307,336.86,17,2216,30005.49,14,0.19,0,1,2,1,2,55,71.34,18
u332926534,24,295.04,17,2205,14601.5,16,0.31,0,2,2,0,1,42,45.83,8
u332933608,10,201.8,17,2205,7595.6,11,0.34,0,1,2,0,1,48,70,5
u333073607,28,437.82,17,1005,77107.71,19,0.03,0,2,5,2,0,50,39.29,10
u333114422,2,55.5,17,216,6044,3,0,0,0,1,0,0,0,100,1
u333126684,2,57,20,20,5580,4,0.16,0,0,2,0,0,0,100,2
u333134020,7,313.43,17,18,3045.71,21,0.03,0,2,4,1,0,58,71.43,7
u333139319,247,376.88,17,2292,54362.62,17,0.08,0,1,3,1,0,59,58.7,10
u333144104,2,151,62,265,68954,7,0,0,0,2,0,0,50,100,2
u333171025,1,245,20,20,6604,13,0.38,0,0,2,0,0,0,100,1
u333183691,13,210,18,2206,21602.15,8,0.04,0,1,2,0,0,54,69.23,7
u333190709,193,601.41,17,2108,22994.84,24,0.24,1,2,4,2,2,78,65.28,14
u333242657,36,265.83,17,2109,27173.22,12,0.34,0,0,3,1,2,78,19.44,18
u333273909,2,138.5,22,2205,9126,10,0,0,1,6,0,0,50,50,2
u333286360,8,154.25,21,2207,13464,10,0.48,0,1,2,0,1,38,62.5,3
u333299212,1,282,20,20,5612,12,0,1,1,3,2,0,100,100,1
u333339520,10,429.9,17,20,3063.2,21,0.51,0,3,2,1,1,90,30,4
u333349045,1,291,29,29,9192,19,0.06,0,7,2,0,2,0,100,1
u333382219,50,130.34,20,280,5882.56,6,0.01,0,0,1,1,1,44,100,13
u333404917,48,230.52,17,2104,12219.42,11,0.14,0,1,3,0,1,61,54.17,6
u333452713,16,159,20,80,5773,8,0.03,0,1,2,0,1,20,100,16
u333469901,3,96,21,143,9036,5,0,0,0,1,0,0,34,66.67,3
u333474546,1,305,17,17,3060,22,0.05,0,9,2,0,0,0,100,1
u333537444,20,536.1,27,2267,174944.6,39,0.55,0,1,2,1,1,60,30,20
u333544617,2,390,20,800,8518,20,0.06,1,3,2,0,1,50,100,2
u333546629,18,148.11,17,194,13142.89,12,0.42,0,1,2,0,2,23,50,5
u333591669,6,312.67,23,2240,167729.33,19,0.38,0,1,3,1,0,34,0,2
u333596716,19,65,0,30,3200.63,2,0,0,0,0,0,0,0,21.05,10
u333629593,3,260,17,19,3105.33,14,0,0,3,3,2,0,84,33.33,2
u333677472,22,417.05,10,24540,7601.64,23,0.3,0,2,3,2,1,45,100,11
u333700164,55,286.93,17,2277,133928.87,16,0.06,0,0,5,1,2,76,32.73,19
u333731247,134,171.23,17,2104,6020.75,11,0.36,0,2,1,0,1,33,41.04,17
u333768710,15,498.4,17,2104,5604.53,21,0.28,0,2,5,1,1,45,66.67,8
u333873045,4,458.75,23,28,9146,29,0.49,0,4,3,0,0,75,50,4
u333917945,13,296.46,22,2102,3140.62,16,0.23,0,1,3,2,0,74,61.54,7
u333932787,1,287,31,31,3060,15,0.17,0,2,3,2,0,100,0,1
u333945892,319,1061.42,17,3156,70868.75,34,0.21,0,2,7,2,3,66,57.05,17
u334031393,23,174.7,0,640,5689.39,9,0.29,0,0,2,1,1,34,65.22,8
u334063336,2,916.5,430,2108,89424,35,0.06,0,5,7,3,0,67,50,2
u334066432,5,170,17,17,2988,9,0,0,1,2,0,1,80,60,3
u334108167,6,135.83,17,18,2940,10,0.1,0,1,3,0,1,0,0,2
u334116256,3,96.33,29,212,9130.67,6,0,0,1,1,0,0,67,66.67,3
u334175843,50,463.04,17,2207,27460.72,18,0.25,0,0,3,0,2,42,54,10
u334222621,40,217.35,17,2211,24620.4,11,0.2,0,1,2,0,1,43,40,7
u334242570,49,211.33,17,2104,7105.71,13,0.3,0,2,2,0,0,54,36.73,9
u334248456,6,318,17,184,4310.67,16,0.15,1,1,4,1,2,50,50,6
u334259689,1,190,23,23,9496,10,0.5,0,0,5,0,2,0,0,1
u334260611,112,423.7,17,2209,30948.68,23,0.24,1,2,4,2,2,67,41.96,12
u334314337,9,172.67,17,23,5064,9,0.06,0,1,2,0,1,34,55.56,3
u334351654,1,190,2210,2210,168456,11,0.11,1,0,4,2,0,50,0,1
u334365640,11,384.64,17,2108,10762.18,20,0.16,0,1,3,1,1,93,45.45,6
u334370828,8,120.62,17,49,7592.5,7,0.28,0,1,1,0,1,13,75,2
u334399681,20,397.35,17,280,4847.4,22,0.16,0,1,10,1,4,52,25,5
u334434187,1,26,10,10,4624,3,0,0,0,1,0,0,0,100,1
u334500775,18,426.17,0,30,3735.56,23,0.24,4,2,3,0,0,28,16.67,9
u334527558,2,199,18,19,3060,11,0,0,3,2,0,1,0,0,2
u334533374,4,147,21,23,9133,7,0.06,0,1,1,0,1,25,75,2
u334535590,4,305.75,17,1057,6840,18,0.08,1,1,3,1,1,15,75,2
u334570241,2,497,22,27,9172,20,0.2,0,5,1,0,0,0,0,2
u334587021,6,61.67,0,40,3820.67,3,0,0,0,1,0,0,0,50,6
u334597875,1,86,23,23,9064,8,0.2,0,1,2,0,0,0,100,1
u334617936,31,401.68,17,2207,14564.26,18,0.2,0,1,3,1,1,62,48.39,8
u334624175,2,239,17,17,2940,14,0.26,0,3,3,0,0,0,50,2
u334643297,8,50.12,0,10,1586,2,0,0,0,0,0,0,13,0,8
u334656323,1,24,17,17,2940,1,0,0,0,0,0,0,0,100,1
u334667251,8,728.25,0,4680,14998.5,33,0.1,1,4,6,4,3,23,87.5,2
u334700364,6,214.17,23,134,12914.67,12,0.45,0,1,2,0,1,50,83.33,6
u334703235,96,320.61,17,2208,28082.08,16,0.07,0,2,3,1,1,59,52.08,9
u334712262,699,1895.72,17,3335,114689.59,99,0.43,3,4,10,3,3,73,44.92,25
u334792253,23,264.83,17,2208,71653.91,14,0.15,0,1,3,1,1,61,52.17,8
u334895160,11,169.36,20,30,5784.36,9,0.2,0,0,2,0,0,14,100,11
u334904929,11,450.09,20,2114,39182.18,29,0.29,0,2,6,3,1,77,54.55,4
u334912411,3,244.33,17,189,6861.33,13,0.24,0,0,2,2,3,59,33.33,1
u334928930,44,365.25,17,2107,14238.55,16,0.14,0,1,4,0,2,57,59.09,4
u334983390,8,163.62,28,245,27686,6,0,0,0,2,0,0,25,50,4
u335008217,8,540.88,17,56,3032,22,0.13,0,3,2,1,1,29,37.5,8
u335012204,12,253.42,17,253,7269,15,0.18,1,1,3,1,2,59,66.67,3
u335038698,73,346.53,17,2112,16423.4,18,0.36,1,1,4,1,2,68,71.23,6
u335112719,3,139,17,19,2980,12,0.14,0,3,2,0,0,0,100,3
u335145501,38,414.66,17,2351,761010.63,24,0.38,0,2,4,1,1,49,44.74,10
u335196211,4,88,17,20,3000,4,0.16,0,0,2,0,1,0,50,4
u335278042,92,418.88,17,2656,10540.96,20,0.06,1,2,5,2,1,80,56.52,6
u335281728,16,311.88,17,2104,8893,14,0.04,0,2,4,0,1,63,18.75,6
u335295553,57,283.79,16,2105,7542.6,15,0.24,0,1,3,1,2,54,68.42,5
u335381753,3,314,17,100,3250.67,19,0.15,2,1,4,1,0,67,66.67,3
u335406314,31,210.16,24,2353,35656,9,0.06,0,1,1,0,1,50,58.06,16
u335422127,28,413.79,17,2104,10715,24,0.17,1,2,4,1,4,90,28.57,10
u335448425,3,57.33,17,27,4996,3,0,0,0,1,0,0,0,100,2
u335496867,3,178.33,20,20,5597.33,10,0.51,0,0,0,0,0,17,100,3
u335508235,4,30,0,50,3808,2,0,0,0,0,0,0,0,50,4
u335511832,20,188.95,0,120,6364.8,7,0.15,0,2,1,0,0,17,45,10
u335538114,12,658.58,26,2108,21097,28,0.16,0,4,5,1,1,50,58.33,4
u335540120,2,195.5,22,23,3316,10,0.29,0,1,3,2,1,50,50,2
u335545535,1,27,17,17,2940,2,0,0,0,1,0,0,0,100,1
u335571733,20,272.55,17,2104,4273.4,13,0.2,0,1,3,0,1,18,40,5
u335599768,92,584,22,2214,30999.65,29,0.19,0,3,5,1,1,69,32.61,23
u335664637,66,167.58,17,2110,32553.82,10,0.06,0,1,2,0,1,33,39.39,8
u335667012,1,472,424,424,141816,24,0.1,0,3,5,3,1,100,100,1
u335736666,11,180.73,17,2107,2984.36,12,0.41,0,1,3,0,0,46,54.55,6
u335793707,4,257.75,17,281,7885,17,0.2,0,2,6,1,0,100,25,2
u335829917,7,110,17,34,5609.14,6,0,0,0,1,0,0,15,85.71,3
u335830383,87,235.49,17,2207,46724,13,0.14,0,2,3,1,1,62,64.37,9
u335877273,5,184.8,18,512,3013.6,6,0,0,0,1,1,2,40,100,5
u335950809,46,359.09,17,2233,13705.91,22,0.37,1,2,4,1,1,83,21.74,10
u335951563,18,334,17,2114,27886.67,13,0.22,0,1,3,0,1,45,27.78,9
u335969740,1,31,20,20,5572,2,0,0,0,1,0,0,0,100,1
u335971372,2,263,22,26,9178,13,0.39,0,1,3,2,0,50,0,2
u335973735,4,363.75,18,2107,3541,14,0.05,0,2,4,1,1,75,75,4
u335975934,1,196,29,29,9116,14,0,0,3,4,1,0,0,0,1
u336011173,2,101,46,48,11910,4,0.5,0,0,1,0,1,0,100,2
u336040199,2,115.5,17,20,3000,5,0,0,0,1,0,0,0,50,2
u336055029,19,151.21,10,7170,7832,8,0.18,0,0,1,1,1,37,89.47,4
u336093806,26,183.81,17,2205,6057.69,9,0.04,0,2,1,0,1,8,30.77,7
u336102890,4,205.25,24,2205,14883,15,0.32,0,1,2,1,0,75,50,4
u336177513,18,221.83,17,2104,10600,13,0.18,0,1,3,1,2,56,66.67,18
u336181117,12,99.17,24,227,10230.67,6,0.11,0,0,0,0,0,9,16.67,12
u336193675,1,895,17,17,3064,34,0.03,0,4,8,5,0,80,0,1
u336213094,1,328,243,243,30976,17,0.14,0,0,6,1,0,100,0,1
u336238390,3,191.67,17,27,5054.67,10,0.07,2,1,1,0,1,0,100,2
u336325457,6,136.33,17,46,2980,10,0.04,0,1,3,1,3,34,66.67,2
u336408262,16,168.19,17,392,4089.25,8,0.01,0,1,1,0,0,57,81.25,4
u336445053,2,60,20,20,5582,3,0,0,0,2,0,0,0,100,2
u336480693,4,367.25,21,2206,9230,17,0.38,2,1,3,0,0,0,75,4
u336541610,1,87,18,18,2940,6,0.25,0,1,0,0,0,0,100,1
u336557592,1,136,68,68,61816,12,0.38,0,1,3,1,1,100,100,1
u336561016,4,484,27,2206,10911,24,0.18,0,3,4,2,0,35,50,2
u336564899,160,339.16,17,2208,36092.72,19,0.33,1,1,3,1,1,57,51.25,16
u336624604,115,204.5,17,2104,7561.98,10,0.1,0,1,2,0,1,49,61.74,20
u336641513,3,212.67,22,2206,16870.67,15,0.2,0,2,3,0,1,0,33.33,3
u336650912,2,152.5,17,17,3000,8,0.15,0,1,0,1,0,50,50,2
u336705996,38,264.24,0,18350,6539.37,12,0.04,0,2,2,1,1,33,60.53,10
u336721073,34,242.88,17,2110,26848.24,11,0.24,0,1,2,0,1,41,70.59,3
u336794632,12,209.67,25,2207,21005,14,0.45,0,1,1,1,1,67,41.67,12
u336892997,4,867.25,0,1020,9026,41,0.24,0,4,4,3,0,50,75,2
u336901756,1,1123,230,230,5636,40,0.03,0,3,16,5,5,80,100,1
u336958691,2,163,23,23,9480,7,0,0,0,4,0,0,0,0,2
u336968242,62,386.1,20,3308,24190.58,19,0.08,0,2,5,1,1,55,33.87,16
u336979293,19,171.58,17,1147,8406.95,10,0.51,0,1,1,0,1,43,73.68,4
u337001211,1,806,219,219,106316,41,0.33,1,4,9,3,3,100,100,1
u337016727,14,220.86,0,110,7265.43,10,0.55,1,0,1,1,0,52,71.43,7
u337023980,6,893.67,20,80,3064,38,0.22,0,5,4,4,3,100,0,3
u337040834,7,178.14,24,3326,105629.14,10,0.11,0,0,2,1,1,29,42.86,7
u337080722,47,459.98,17,2206,15695.06,19,0.34,0,2,3,1,0,69,42.55,7
u337199858,1,206,18,18,3064,11,0,0,1,2,1,1,100,100,1
u337213265,2,687.5,17,468,3502,25,0.32,3,1,6,0,1,0,100,2
u337252135,4,352,20,360,11257,18,0.08,0,1,4,1,1,63,100,4
u337264920,28,627.32,71,2219,105793.71,33,0.25,4,1,5,1,1,74,57.14,10
u337345428,2,177,17,17,2940,10,0.04,0,1,2,0,0,50,100,2
u337396147,13,293.85,25,750,11528,18,0.43,0,1,3,0,2,54,69.23,5
u337404512,1,55,10,10,2568,2,0,0,0,1,0,0,0,0,1
u337525741,21,343.67,17,2105,10548.76,17,0.13,0,2,3,1,0,63,76.19,6
u337538431,8,269.75,17,19,3047,13,0.01,0,3,1,1,2,75,12.5,8
u337573893,49,208.59,24,3309,10998.94,15,0.36,0,1,4,0,2,56,55.1,25
